x;W
71089.74333267531;157.36601512641653
71078.7049999999;156.3492943667634
71067.6666653507;155.33373196374555
71056.62833464911;154.34513029744153
71045.58999999991;153.30747801191455
71034.55333300433;153.07445478091336
71023.51666600874;152.84636155874682
71012.47999999991;152.62254472675113
71001.44333201757;152.38866452586433
70990.40666798224;152.15251441318594
70979.36999999991;151.95298329013414
70968.33166633762;152.97471717841916
70957.2933326753;154.03185445483587
70946.25499999992;155.10849996337242
70935.21666535072;156.16148195764708
70924.17833464911;157.2136536839572
70913.13999999991;158.25932858855094
70902.1016663376;159.4877504316703
70891.06333267532;160.7129448003542
70880.0249999999;161.91773665932885
70868.9866653507;163.14856170542396
70857.94833464912;164.37219897193313
70846.90999999992;165.58821284333715
70835.87333300433;165.10575877852887
70824.83666600875;164.63444619173288
70813.79999999992;164.16292019183027
70802.76333201758;163.68144532022643
70791.72666798226;163.19616229127428
70780.68999999992;162.7031682477807
70769.65166633762;162.20277851148444
70758.6133326753;161.69120324555206
70747.57499999992;161.1750818126152
70736.53666535071;160.65432210969811
70725.49833464912;160.1345006462002
70714.45999999992;159.6161052482779
70703.42333300434;155.62675485372029
70692.38666600875;151.62297288192326
70681.34999999992;147.6041593042521
70670.31333201757;143.57611741036408
70659.27666798225;139.5293322332259
70648.23999999992;135.4636773629577
70637.20166633761;135.16792750968125
70626.16333267532;134.89550043112195
70615.12499999991;134.6577169432037
70604.08666535071;134.3763690968051
70593.04833464912;134.1074822989924
70582.00999999992;133.8523871998309
70570.97166633763;133.94768752989398
70559.93333267533;134.0500408848061
70548.89499999993;134.14808027926074
70537.85666535073;134.24611278820612
70526.81833464913;134.3605450524003
70515.77999999993;134.45293807187477
70503.02199980982;135.20940817922587
70490.26399961971;135.98189640771466
70477.50599847906;136.68554823482327
70464.7479992395;137.4090745466442
70451.98999999993;138.07471529692793
70439.22999980979;140.81229230703048
70426.46999961966;143.5524334065626
70413.70999847882;146.28747674617694
70400.94999923937;149.0513902979817
70388.18999999993;151.72881634279838
70375.43199980982;152.35758896349216
70362.67399961971;152.96842156277467
70349.91599847906;153.6014493495793
70337.1579992395;154.22527794878886
70324.39999999994;154.87631489530702
70311.63999980979;153.89122846206186
70298.87999961965;152.89143546400283
70286.11999847883;151.8979888456949
70273.35999923937;150.90741742135646
70260.59999999993;149.92196250738505
70248.56599982061;148.8439521383856
70236.5319996413;147.75752843568944
70224.49799856536;146.69193021704723
70212.46399928266;145.64003721614426
70200.42999999993;144.5864203233432
70188.39399982059;143.50318565681596
70176.35799964124;142.44607979978719
70164.32199856514;141.3846450851138
70152.28599928254;140.33521148561977
70140.24999999994;139.31304894836194
70128.2139998206;138.5366470482345
70116.17799964124;137.7391905809866
70104.14199856514;136.9942659518117
70092.10599928255;136.2080101825709
70080.06999999995;135.48592096555967
70068.0339998206;135.14388313671566
70055.99799964124;134.8008627237366
70043.96199856515;134.50051434620036
70031.92599928255;134.23429103370313
70019.88999999996;133.95139837244528
70007.32199981267;137.8773294568582
69994.75399962539;141.809730421915
69982.18599850174;145.75298937935872
69969.61799925084;149.69374579673945
69957.04999999996;153.63506171387507
69944.47999981265;153.09752832106892
69931.90999962535;152.57315563749387
69919.3399985015;152.05086253266916
69906.76999925073;151.54721294414162
69894.19999999995;151.0463587517138
69881.62999981263;150.87158163395713
69869.05999962534;150.69623969010308
69856.48999850149;150.51577283254107
69843.91999925072;150.32206072957126
69831.34999999995;150.1405980784342
69818.78199981267;149.73140485846147
69806.2139996254;149.31997543480304
69793.64599850173;148.90772052291493
69781.07799925085;148.49320843095302
69768.50999999995;148.0454822636632
69755.93999981265;147.89151509962676
69743.36999962534;147.68880395561428
69730.79999850149;147.50794813343578
69718.22999925072;147.33564601078842
69705.65999999995;147.14627420269517
69693.09199981266;147.08005763644292
69680.5239996254;147.00934184981656
69667.95599850173;146.93972855348352
69655.38799925083;146.87568999239386
69642.81999999995;146.80841567183256
69630.24999981264;146.7794463996695
69617.67999962532;146.76234156832982
69605.10999850149;146.74622610724703
69592.53999925072;146.72526649874135
69579.96999999994;146.69057506624404
69567.91799982036;146.71842394513078
69555.86599964077;146.73648906908556
69543.81399856323;146.75059939751077
69531.76199928159;146.7609749808404
69519.70999999995;146.7670514422742
69507.65799982037;146.81725915181596
69495.60599964077;146.8523458631363
69483.55399856323;146.86601431107397
69471.5019992816;146.8819185981771
69459.44999999995;146.91
69447.39799982036;146.95120281883754
69435.34599964078;146.98845580782506
69423.29399856325;147.01525428532017
69411.2419992816;147.0361536942055
69399.18999999996;147.02375770710103
69387.13599982034;147.05382757229512
69375.08199964072;147.04737580640324
69363.027998563;147.04235404497518
69350.97399928149;147.02722008678586
69338.91999999995;146.97975741463716
69326.86799982037;146.54881857739628
69314.81599964078;146.1069241710287
69302.76399856324;145.65676912976915
69290.7119992816;145.2254488320059
69278.65999999996;144.76386158486866
69266.60799982036;143.99522171091667
69254.55599964078;143.2366989666823
69242.50399856325;142.49642995630165
69230.4519992816;141.76038078321278
69218.39999999997;140.98949434805536
69206.34799982037;139.75581667637243
69194.29599964079;138.59142293607374
69182.24399856327;137.43720209796584
69170.19199928161;136.41268845124023
69158.13999999997;135.37691800194307
69146.45599982586;133.8596755861272
69134.77199965177;132.40763340307376
69123.08799860714;130.99820643051817
69111.40399930355;129.5757143027124
69099.71999999997;128.15354257557306
69088.03599982586;127.51432891942409
69076.35199965176;126.869683088398
69064.66799860712;126.24156939436398
69052.98399930356;125.62971985456488
69041.29999999997;125.01453892902896
69029.61599982587;124.94530404268835
69017.93199965176;124.80347937307033
69006.24799860714;124.65172348041051
68994.56399930356;124.36326686490065
68982.87999999998;124.34754212230564
68971.19399982583;127.52893702568963
68959.5079996517;130.89256072299577
68947.82199860689;134.38958009286398
68936.13599930343;137.77555450481532
68924.44999999997;141.19947390900597
68912.76599982586;140.59197171340975
68901.08199965175;140.01083047681868
68889.39799860712;139.42860958953543
68877.71399930355;138.83506694283005
68866.02999999997;138.2043362104946
68853.3619998112;137.2090171227178
68840.69399962242;136.1911132700302
68828.02599848983;135.146675550287
68815.3579992449;134.07235342414515
68802.68999999997;132.92409118041542
68790.0219998112;132.27684239374867
68777.35399962244;131.58648172570975
68764.68599848983;130.85181868544578
68752.01799924491;130.20467777968088
68739.34999999998;129.5458094897508
68726.6819998112;129.61472002691335
68714.01399962243;129.7388024371976
68701.34599848984;129.81452499373563
68688.67799924492;129.92281798797194
68676.00999999998;129.9232919013523
68663.34199981122;131.96873246875566
68650.67399962245;134.02523258378824
68638.00599848984;135.97927319347218
68625.33799924492;137.62271335856894
68612.66999999998;139.2720621612052
68600.09399981258;139.52288638407754
68587.51799962518;139.56677215536
68574.94199850081;139.81155635723553
68562.36599925038;140.18358513193743
68549.78999999998;140.64816934332032
68537.21199981254;139.58064490117488
68524.63399962513;138.48363142151186
68512.05599850057;137.35578359022406
68499.47799925027;136.23295618798875
68486.89999999998;135.098560633734
68474.32399981258;134.31609998921408
68461.7479996252;133.4868550516096
68449.1719985008;132.6232403355457
68436.59599925039;131.71412501865666
68424.01999999997;130.69234228049754
68411.44399981257;123.97107489389418
68398.86799962517;117.24875775968235
68386.29199850079;110.51543160265032
68373.71599925039;103.79090314745372
68361.13999999997;97.01897820873228
68348.56199981255;96.53799785489582
68335.98399962512;96.19402685839623
68323.40599850056;95.61482935351069
68310.82799925026;95.0282160060674
68298.24999999997;94.29050490141321
68285.60599981157;93.56878557274376
68272.96199962315;92.96416628463953
68260.31799849268;92.50570660581388
68247.67399924633;92.05507948749073
68235.02999999997;91.70255241774339
68222.38599981157;90.99040228859803
68209.74199962315;90.25407683955245
68197.09799849268;89.5663971784436
68184.45399924633;88.84402006989558
68171.80999999997;88.26005713728705
68159.16399981153;87.99639714429031
68146.51799962309;87.77443351372312
68133.87199849245;87.59882640935393
68121.2259992462;87.45427809329658
68108.57999999997;87.28071872949545
68095.93599981155;87.50378046060882
68083.29199962315;87.77214690505798
68070.64799849268;88.0371122172196
68058.00399924633;88.34248375079733
68045.35999999997;88.60527717758396
68032.71599981155;89.08916124351549
68020.07199962315;89.59607350664942
68007.4279984927;90.10096105098933
67994.78399924633;90.6179524943982
67982.13999999997;91.14802878070964
67969.49399981153;91.35852648940227
67956.8479996231;91.57806458662003
67944.20199849244;91.81063399321033
67931.55599924622;92.04714533468041
67918.90999999997;92.29284600025971
67907.62166633022;92.68211466957837
67896.33333266046;93.07641029409774
67885.04499999998;93.47734492015184
67873.75666532097;93.86408676869155
67862.46833467898;94.26566224607086
67851.17999999998;94.64256437628592
67839.89166633022;95.13176809132642
67828.60333266048;95.6255947945474
67817.31499999997;96.10737185916128
67806.02666532097;96.58316011701572
67794.73833467899;97.05398076283677
67783.44999999998;97.54835424273813
67772.16166633023;98.1240877142211
67760.87333266049;98.71541033376138
67749.58499999999;99.30330465320208
67738.29666532097;99.88093463102132
67727.00833467899;100.48191981051968
67715.71999999999;101.05451762059818
67704.1933329898;101.65238358755141
67692.6666659796;102.22199438999246
67681.13999999998;102.81050529986919
67669.61333195923;103.41236446256289
67658.08666804073;103.99472551976123
67646.55999999998;104.57938479585448
67635.0333329898;105.24730750447384
67623.5066659796;105.91644491062448
67611.97999999998;106.57630042651431
67600.45333195923;107.2408732764818
67588.92666804073;107.90555420999453
67577.39999999998;108.58034072535497
67565.8733329898;109.00200236617752
67554.34666597961;109.42079589627497
67542.81999999998;109.84201522689841
67531.29333195923;110.26475445434733
67519.76666804073;110.69221067365163
67508.23999999998;111.1235710961621
67496.71333298979;111.45114115236504
67485.18666597959;111.76764678678671
67473.65999999997;112.08455483980163
67462.13333195922;112.40188255171529
67450.60666804072;112.71964640124747
67439.07999999997;113.0463184967291
67427.55333298977;113.32824839355112
67416.02666597959;113.62613595783603
67404.49999999997;113.9168489490213
67392.97333195922;114.20814596956154
67381.44666804072;114.5068145735637
67369.91999999997;114.79179281341487
67358.39333298978;113.5057367271836
67346.86666597959;112.21629537477543
67335.33999999997;110.93027325931939
67323.81333195922;109.64992883696732
67312.28666804072;108.35891427849003
67300.75999999997;107.06988299977081
67289.23333298978;106.02032016914029
67277.70666597958;104.97204805815716
67266.17999999996;103.92342371083271
67254.65333195921;102.87277255143272
67243.12666804071;101.82248757505931
67231.59999999996;100.76492172134499
67220.07333298978;100.05901883855995
67208.54666597958;99.36181043927218
67197.01999999996;98.65520563653195
67185.49333195921;97.94734330468077
67173.96666804071;97.24410003863886
67162.43999999996;96.53062227428904
67151.49833300721;97.36459550673658
67140.55666601445;98.196062202338
67129.61499999996;99.02700101244272
67118.67333202895;99.83335603724208
67107.73166797098;100.65771509265574
67096.78999999996;101.51847655475376
67085.8466663405;101.69138118519413
67074.90333268102;101.9024844911911
67063.95999999996;102.11472554535897
67053.01666536208;102.32794352817177
67042.07333463784;102.54198186144072
67031.12999999996;102.76262635037119
67020.1883330072;102.49055673204987
67009.24666601446;102.22110712626159
66998.30499999996;101.95233323927346
66987.36333202895;101.68203729216566
66976.42166797098;101.41436731558974
66965.47999999997;101.14649558663723
66954.53666634049;101.69175814949631
66943.59333268102;102.23786983376704
66932.64999999997;102.7793750472947
66921.70666536209;103.31912996878395
66910.76333463784;103.85677281901201
66899.81999999996;104.39439407589782
66888.8766663405;105.31607783150412
66877.93333268102;106.23762109517963
66866.98999999996;107.15873798218502
66856.04666536208;108.0676757570559
66845.10333463784;108.985283727911
66834.15999999996;109.90693588051934
66823.2183330072;110.82749784268708
66812.27666601446;111.73261747677759
66801.33499999996;112.63727051000944
66790.39333202895;113.5292472668599
66779.45166797098;114.43563070678476
66768.50999999997;115.3602502542534
66757.5666663405;115.76540585257146
66746.62333268102;116.20988594820153
66735.67999999996;116.6541624115689
66724.73666536208;117.09822487537144
66713.79333463784;117.54206204932746
66702.84999999996;117.95994562683859
66691.9083330072;118.41466302788501
66680.96666601446;118.84335134464891
66670.02499999997;119.27170483139423
66659.08333202895;119.69229977143482
66648.14166797098;120.12509931774355
66637.19999999997;120.55683361282843
66626.2566663405;120.92013733302599
66615.31333268102;121.28330701798814
66604.36999999997;121.65266292517731
66593.42666536209;122.01680407710978
66582.48333463784;122.37971483985211
66571.53999999996;122.74499632710945
66560.5966663405;123.13130116034836
66549.65333268102;123.51359634643882
66538.70999999996;123.90089100197588
66527.76666536208;124.29494039560575
66516.82333463784;124.66737919504408
66505.87999999996;125.07293088403753
66493.00799980815;125.52805089190485
66480.13599961635;125.98477253077658
66467.2639984655;126.4361609936534
66454.39199923273;126.89912897276918
66441.51999999996;127.35600190130958
66428.64799980815;128.53403793253597
66415.77599961634;129.71831452625793
66402.9039984655;130.8937052508752
66390.03199923273;132.0797993353142
66377.15999999996;133.23357458692263
66364.28799980815;134.55165676629804
66351.41599961635;135.86664227178744
66338.5439984655;137.1743251789303
66325.67199923273;138.4730173402952
66312.79999999996;139.77085684882354
66299.92799980815;141.74445317310824
66287.05599961634;143.7191743632618
66274.1839984655;145.67474843154014
66261.31199923273;147.62664424748255
66248.43999999996;149.55041259385052
66235.56799980815;152.08757069390504
66222.69599961635;154.61441739222028
66209.8239984655;157.11901483237034
66196.95199923273;159.62123775137616
66184.07999999996;162.12649332764568
66171.20799980815;166.51596001451753
66158.33599961635;170.89042239368018
66145.4639984655;174.9924277054988
66132.59199923273;179.1487931665324
66119.71999999996;183.19082878011977
66106.84799980815;182.28025645049456
66093.97599961635;181.34577424237796
66081.10399846549;180.4049894572904
66068.23199923272;179.461806080908
66055.35999999996;178.52057510525208
66042.48799980815;177.38788013734222
66029.61599961633;176.25286011345293
66016.74399846549;175.1267022910722
66003.87199923272;173.99504555667102
65990.99999999996;172.83278047638245
65978.12599980812;171.89831087384994
65965.25199961627;170.95743195240857
65952.37799846526;170.0288397773595
65939.5039992326;169.10602689131952
65926.62999999996;168.1880009550216
65914.98499965291;167.98732928133404
65903.33999930587;167.8092166860754
65891.69499999996;167.62600428193878
65880.04999861176;167.44566391118087
65868.40500138816;167.28163466411888
65856.75999999997;167.0856651604929
65845.1133329862;166.7891625343791
65833.46666597243;166.45466536902222
65821.81999999996;166.1105666467572
65810.17333194491;165.74900133051756
65798.52666805501;165.38928660698411
65786.87999999996;165.0188195244874
65775.23333298619;165.3456092137974
65763.58666597243;165.65934821493772
65751.93999999996;165.96902525464623
65740.29333194491;166.2789652625546
65728.64666805501;166.58261693381166
65716.99999999996;166.8682243965685
65705.3533329862;165.87764078117425
65693.70666597242;164.8750518664093
65682.05999999995;163.85951889834655
65670.4133319449;162.8256338735789
65658.766668055;161.7842165027132
65647.11999999995;160.73933780854009
65635.47333298619;161.21462750413366
65623.82666597242;161.694646888551
65612.17999999995;162.17383589304086
65600.5333319449;162.65225041556027
65588.886668055;163.13902382280412
65577.23999999995;163.60691506662567
65565.59333298617;163.46560830982708
65553.94666597241;163.2810114653114
65542.29999999994;163.07424539640556
65530.65333194489;162.8618847722446
65519.00666805501;162.64008157402486
65507.35999999995;162.41282112385738
65495.71333298618;162.24787362811935
65484.06666597242;162.0917981586383
65472.419999999955;161.92488426592104
65460.77333194489;161.7513284092479
65449.12666805501;161.5249298135525
65437.47999999995;161.38848988697632
65426.374999669;160.94672396753913
65415.26999933804;160.51257686041322
65404.16499999995;160.07465259357173
65393.05999867612;159.6142545971279
65381.955001323775;159.17579357890781
65370.84999999995;158.74097042606445
65359.74499966899;158.1687797099146
65348.63999933804;157.6080483277051
65337.534999999945;157.04656675145952
65326.42999867613;156.46965099682757
65315.32500132377;155.87806700421538
65304.21999999995;155.30910286868925
65293.11333300228;154.6725550531612
65282.00666600461;154.04787200286114
65270.89999999995;153.4029791364767
65259.79333200926;152.7642990237191
65248.68666799064;152.12196000919005
65237.57999999995;151.4561695973748
65226.47499966899;150.82772637881862
65215.36999933804;150.20144361648795
65204.264999999956;149.55085071840404
65193.15999867613;148.8759036371207
65182.05500132377;148.17920809195107
65170.94999999995;147.46026805712359
65159.844999668996;144.31638817727594
65148.73999933804;141.17424314163873
65137.63499999995;137.85250043308815
65126.52999867613;134.68023935510064
65115.42500132377;131.63417825589295
65104.31999999995;128.7099469726213
65093.21333300228;127.13380403981046
65082.106666004605;125.70916757136183
65070.99999999995;124.1620745295686
65059.89333200927;122.73117360969286
65048.78666799063;121.2978983433145
65037.67999999995;119.89534609033126
65026.57499966899;118.4276641926142
65015.469999338035;117.035060422485
65004.36499999995;115.6310598312657
64993.259998676134;114.31530414513554
